*
* No part of this file can be released without the consent of SMIC.
*
*This file contains the interconnect capacitance of parallel lines above a bottom plate.
*Three corners are provided : Typical, Fast and Slow.
***********************************************************************
*****             Interconnect Capacitance Table           ************
***********************************************************************

Process: 	0.11um Mixed Signal 1P8M Salicide, Dual Voltage (1.2V/3.3V)
Version: 	1.24
Date: 		2015-1-16
Corner:  	Typical
Structure: 	Structure-2 (Parallel lines between two plates)
(Please refer to SMIC SPICE document for the definition of each capacitance)


**************************
* Layers:	M2-M1-AA *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	3.992	8.47E-02	4.18E-02	3.71E-02	3.99E-03	3.46E-03	2.83E-03	1.89E-02	1.68E-02
0.198	4.992	8.45E-02	4.33E-02	3.84E-02	3.99E-03	3.46E-03	1.40E-03	1.96E-02	1.75E-02
0.198	6.992	8.45E-02	4.43E-02	3.94E-02	3.99E-03	3.46E-03	4.03E-04	2.02E-02	1.80E-02
0.198	9.992	8.45E-02	4.46E-02	3.96E-02	3.99E-03	3.46E-03	1.35E-04	2.03E-02	1.81E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M6-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	6.16E-03	1.15E-02	2.80E-03	5.47E-03	1.45E-01	1.68E-03	3.01E-03
0.198	0.162	2.93E-01	6.41E-03	1.20E-02	2.80E-03	5.47E-03	1.29E-01	1.81E-03	3.25E-03
0.198	0.182	2.69E-01	6.66E-03	1.24E-02	2.80E-03	5.47E-03	1.17E-01	1.93E-03	3.49E-03
0.198	0.232	2.27E-01	7.27E-03	1.36E-02	2.80E-03	5.47E-03	9.60E-02	2.24E-03	4.09E-03
0.198	0.292	1.95E-01	7.99E-03	1.50E-02	2.80E-03	5.47E-03	7.95E-02	2.59E-03	4.79E-03
0.198	0.392	1.63E-01	9.17E-03	1.74E-02	2.80E-03	5.47E-03	6.25E-02	3.19E-03	5.94E-03
0.198	0.492	1.44E-01	1.03E-02	1.96E-02	2.80E-03	5.47E-03	5.18E-02	3.77E-03	7.06E-03
0.198	0.592	1.31E-01	1.15E-02	2.17E-02	2.80E-03	5.47E-03	4.43E-02	4.34E-03	8.13E-03
0.198	0.792	1.15E-01	1.37E-02	2.59E-02	2.80E-03	5.47E-03	3.43E-02	5.44E-03	1.02E-02
0.198	0.992	1.06E-01	1.57E-02	2.96E-02	2.80E-03	5.47E-03	2.77E-02	6.45E-03	1.21E-02
0.198	1.192	1.00E-01	1.76E-02	3.31E-02	2.80E-03	5.47E-03	2.28E-02	7.38E-03	1.38E-02
0.198	1.392	9.66E-02	1.92E-02	3.61E-02	2.80E-03	5.47E-03	1.91E-02	8.21E-03	1.53E-02
0.198	1.592	9.40E-02	2.07E-02	3.88E-02	2.80E-03	5.47E-03	1.60E-02	8.95E-03	1.67E-02
0.198	1.792	9.23E-02	2.20E-02	4.12E-02	2.80E-03	5.47E-03	1.36E-02	9.61E-03	1.78E-02
0.198	1.992	9.11E-02	2.32E-02	4.33E-02	2.80E-03	5.47E-03	1.16E-02	1.02E-02	1.89E-02
0.198	2.492	8.93E-02	2.55E-02	4.74E-02	2.80E-03	5.47E-03	7.84E-03	1.14E-02	2.10E-02
0.198	2.992	8.86E-02	2.72E-02	5.03E-02	2.80E-03	5.47E-03	5.35E-03	1.22E-02	2.24E-02
0.198	3.992	8.81E-02	2.91E-02	5.38E-02	2.80E-03	5.47E-03	2.54E-03	1.31E-02	2.42E-02
0.198	4.992	8.80E-02	3.00E-02	5.54E-02	2.80E-03	5.47E-03	1.27E-03	1.36E-02	2.50E-02
0.198	6.992	8.80E-02	3.07E-02	5.66E-02	2.80E-03	5.47E-03	3.77E-04	1.39E-02	2.55E-02
0.198	9.992	8.80E-02	3.09E-02	5.69E-02	2.80E-03	5.47E-03	1.16E-04	1.40E-02	2.57E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M7-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.29E-01	4.55E-03	2.42E-02	2.16E-03	1.28E-02	1.44E-01	1.20E-03	5.70E-03
0.198	0.162	2.99E-01	4.75E-03	2.54E-02	2.16E-03	1.28E-02	1.29E-01	1.30E-03	6.29E-03
0.198	0.182	2.76E-01	4.95E-03	2.65E-02	2.16E-03	1.28E-02	1.16E-01	1.40E-03	6.87E-03
0.198	0.232	2.34E-01	5.45E-03	2.93E-02	2.16E-03	1.28E-02	9.45E-02	1.65E-03	8.28E-03
0.198	0.292	2.03E-01	6.04E-03	3.26E-02	2.16E-03	1.28E-02	7.72E-02	1.94E-03	9.92E-03
0.198	0.392	1.72E-01	7.00E-03	3.78E-02	2.16E-03	1.28E-02	5.92E-02	2.42E-03	1.25E-02
0.198	0.492	1.54E-01	7.92E-03	4.25E-02	2.16E-03	1.28E-02	4.78E-02	2.88E-03	1.49E-02
0.198	0.592	1.42E-01	8.80E-03	4.69E-02	2.16E-03	1.28E-02	3.99E-02	3.32E-03	1.71E-02
0.198	0.792	1.29E-01	1.04E-02	5.47E-02	2.16E-03	1.28E-02	2.92E-02	4.13E-03	2.10E-02
0.198	0.992	1.22E-01	1.18E-02	6.12E-02	2.16E-03	1.28E-02	2.24E-02	4.84E-03	2.42E-02
0.198	1.192	1.18E-01	1.30E-02	6.65E-02	2.16E-03	1.28E-02	1.76E-02	5.44E-03	2.69E-02
0.198	1.392	1.16E-01	1.41E-02	7.09E-02	2.16E-03	1.28E-02	1.41E-02	5.95E-03	2.91E-02
0.198	1.592	1.15E-01	1.49E-02	7.46E-02	2.16E-03	1.28E-02	1.15E-02	6.38E-03	3.09E-02
0.198	1.792	1.14E-01	1.56E-02	7.76E-02	2.16E-03	1.28E-02	9.43E-03	6.74E-03	3.24E-02
0.198	1.992	1.13E-01	1.62E-02	8.01E-02	2.16E-03	1.28E-02	7.79E-03	7.03E-03	3.36E-02
0.198	2.492	1.13E-01	1.73E-02	8.45E-02	2.16E-03	1.28E-02	5.01E-03	7.57E-03	3.58E-02
0.198	2.992	1.12E-01	1.80E-02	8.72E-02	2.16E-03	1.28E-02	3.34E-03	7.90E-03	3.72E-02
0.198	3.992	1.12E-01	1.87E-02	9.01E-02	2.16E-03	1.28E-02	1.55E-03	8.27E-03	3.87E-02
0.198	4.992	1.12E-01	1.90E-02	9.14E-02	2.16E-03	1.28E-02	7.99E-04	8.43E-03	3.93E-02
0.198	6.992	1.12E-01	1.92E-02	9.22E-02	2.16E-03	1.28E-02	2.75E-04	8.55E-03	3.97E-02
0.198	9.992	1.12E-01	1.93E-02	9.25E-02	2.16E-03	1.28E-02	9.96E-05	8.59E-03	3.99E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M4-M3 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.32E-01	4.15E-02	5.05E-03	2.35E-02	2.53E-03	1.38E-01	9.02E-03	1.26E-03
0.198	0.162	3.03E-01	4.35E-02	5.29E-03	2.35E-02	2.53E-03	1.23E-01	1.00E-02	1.38E-03
0.198	0.182	2.80E-01	4.54E-02	5.54E-03	2.35E-02	2.53E-03	1.10E-01	1.10E-02	1.50E-03
0.198	0.232	2.41E-01	4.99E-02	6.13E-03	2.35E-02	2.53E-03	8.83E-02	1.32E-02	1.80E-03
0.198	0.292	2.11E-01	5.50E-02	6.83E-03	2.35E-02	2.53E-03	7.09E-02	1.58E-02	2.15E-03
0.198	0.392	1.83E-01	6.26E-02	7.96E-03	2.35E-02	2.53E-03	5.29E-02	1.96E-02	2.71E-03
0.198	0.492	1.68E-01	6.93E-02	9.03E-03	2.35E-02	2.53E-03	4.16E-02	2.29E-02	3.25E-03
0.198	0.592	1.58E-01	7.50E-02	1.00E-02	2.35E-02	2.53E-03	3.38E-02	2.58E-02	3.75E-03
0.198	0.792	1.48E-01	8.45E-02	1.18E-02	2.35E-02	2.53E-03	2.37E-02	3.05E-02	4.62E-03
0.198	0.992	1.43E-01	9.17E-02	1.32E-02	2.35E-02	2.53E-03	1.75E-02	3.41E-02	5.33E-03
0.198	1.192	1.41E-01	9.73E-02	1.43E-02	2.35E-02	2.53E-03	1.33E-02	3.69E-02	5.90E-03
0.198	1.392	1.39E-01	1.02E-01	1.52E-02	2.35E-02	2.53E-03	1.03E-02	3.91E-02	6.36E-03
0.198	1.592	1.39E-01	1.05E-01	1.60E-02	2.35E-02	2.53E-03	8.08E-03	4.08E-02	6.72E-03
0.198	1.792	1.38E-01	1.08E-01	1.65E-02	2.35E-02	2.53E-03	6.46E-03	4.21E-02	6.99E-03
0.198	1.992	1.38E-01	1.10E-01	1.70E-02	2.35E-02	2.53E-03	5.20E-03	4.31E-02	7.22E-03
0.198	2.492	1.38E-01	1.13E-01	1.77E-02	2.35E-02	2.53E-03	3.14E-03	4.48E-02	7.59E-03
0.198	2.992	1.37E-01	1.15E-01	1.82E-02	2.35E-02	2.53E-03	1.96E-03	4.58E-02	7.82E-03
0.198	3.992	1.37E-01	1.17E-01	1.86E-02	2.35E-02	2.53E-03	8.53E-04	4.68E-02	8.03E-03
0.198	4.992	1.37E-01	1.18E-01	1.88E-02	2.35E-02	2.53E-03	4.38E-04	4.71E-02	8.12E-03
0.198	6.992	1.37E-01	1.18E-01	1.89E-02	2.35E-02	2.53E-03	1.77E-04	4.74E-02	8.17E-03
0.198	9.992	1.37E-01	1.18E-01	1.89E-02	2.35E-02	2.53E-03	7.71E-05	4.74E-02	8.20E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M5-M3 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	1.35E-02	7.08E-03	6.89E-03	3.46E-03	1.44E-01	3.30E-03	1.81E-03
0.198	0.162	2.93E-01	1.41E-02	7.39E-03	6.89E-03	3.46E-03	1.29E-01	3.60E-03	1.96E-03
0.198	0.182	2.70E-01	1.47E-02	7.71E-03	6.89E-03	3.46E-03	1.17E-01	3.91E-03	2.12E-03
0.198	0.232	2.28E-01	1.62E-02	8.47E-03	6.89E-03	3.46E-03	9.55E-02	4.65E-03	2.50E-03
0.198	0.292	1.96E-01	1.79E-02	9.38E-03	6.89E-03	3.46E-03	7.87E-02	5.51E-03	2.96E-03
0.198	0.392	1.64E-01	2.07E-02	1.09E-02	6.89E-03	3.46E-03	6.15E-02	6.93E-03	3.70E-03
0.198	0.492	1.45E-01	2.35E-02	1.23E-02	6.89E-03	3.46E-03	5.05E-02	8.30E-03	4.44E-03
0.198	0.592	1.33E-01	2.61E-02	1.38E-02	6.89E-03	3.46E-03	4.28E-02	9.63E-03	5.16E-03
0.198	0.792	1.18E-01	3.10E-02	1.65E-02	6.89E-03	3.46E-03	3.25E-02	1.21E-02	6.50E-03
0.198	0.992	1.09E-01	3.54E-02	1.89E-02	6.89E-03	3.46E-03	2.56E-02	1.43E-02	7.73E-03
0.198	1.192	1.04E-01	3.93E-02	2.11E-02	6.89E-03	3.46E-03	2.05E-02	1.62E-02	8.81E-03
0.198	1.392	1.01E-01	4.26E-02	2.30E-02	6.89E-03	3.46E-03	1.67E-02	1.78E-02	9.76E-03
0.198	1.592	9.89E-02	4.55E-02	2.46E-02	6.89E-03	3.46E-03	1.37E-02	1.93E-02	1.06E-02
0.198	1.792	9.76E-02	4.79E-02	2.60E-02	6.89E-03	3.46E-03	1.13E-02	2.05E-02	1.13E-02
0.198	1.992	9.67E-02	5.00E-02	2.72E-02	6.89E-03	3.46E-03	9.35E-03	2.16E-02	1.19E-02
0.198	2.492	9.56E-02	5.39E-02	2.95E-02	6.89E-03	3.47E-03	5.89E-03	2.35E-02	1.30E-02
0.198	2.992	9.51E-02	5.65E-02	3.10E-02	6.89E-03	3.46E-03	3.73E-03	2.48E-02	1.38E-02
0.198	3.992	9.49E-02	5.91E-02	3.26E-02	6.89E-03	3.46E-03	1.55E-03	2.61E-02	1.46E-02
0.198	4.992	9.48E-02	6.02E-02	3.32E-02	6.89E-03	3.46E-03	6.94E-04	2.67E-02	1.49E-02
0.198	6.992	9.48E-02	6.08E-02	3.36E-02	6.89E-03	3.46E-03	2.24E-04	2.70E-02	1.51E-02
0.198	9.992	9.49E-02	6.10E-02	3.37E-02	6.89E-03	3.46E-03	8.30E-05	2.71E-02	1.51E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M6-M3 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	8.19E-03	1.10E-02	3.99E-03	5.47E-03	1.44E-01	2.10E-03	2.75E-03
0.198	0.162	2.93E-01	8.54E-03	1.14E-02	3.99E-03	5.47E-03	1.29E-01	2.28E-03	2.99E-03
0.198	0.182	2.69E-01	8.87E-03	1.19E-02	3.99E-03	5.47E-03	1.17E-01	2.44E-03	3.23E-03
0.198	0.232	2.27E-01	9.74E-03	1.31E-02	3.99E-03	5.47E-03	9.58E-02	2.87E-03	3.82E-03
0.198	0.292	1.95E-01	1.08E-02	1.45E-02	3.99E-03	5.47E-03	7.91E-02	3.38E-03	4.53E-03
0.198	0.392	1.63E-01	1.24E-02	1.68E-02	3.99E-03	5.47E-03	6.20E-02	4.22E-03	5.69E-03
0.198	0.492	1.44E-01	1.41E-02	1.91E-02	3.99E-03	5.47E-03	5.12E-02	5.04E-03	6.80E-03
0.198	0.592	1.31E-01	1.57E-02	2.13E-02	3.99E-03	5.47E-03	4.36E-02	5.86E-03	7.90E-03
0.198	0.792	1.16E-01	1.87E-02	2.54E-02	3.99E-03	5.47E-03	3.33E-02	7.38E-03	9.96E-03
0.198	0.992	1.07E-01	2.15E-02	2.91E-02	3.99E-03	5.47E-03	2.65E-02	8.78E-03	1.18E-02
0.198	1.192	1.02E-01	2.40E-02	3.25E-02	3.99E-03	5.47E-03	2.14E-02	1.00E-02	1.35E-02
0.198	1.392	9.87E-02	2.62E-02	3.54E-02	3.99E-03	5.47E-03	1.76E-02	1.11E-02	1.50E-02
0.198	1.592	9.65E-02	2.81E-02	3.79E-02	3.99E-03	5.47E-03	1.45E-02	1.21E-02	1.62E-02
0.198	1.792	9.50E-02	2.98E-02	4.02E-02	3.99E-03	5.47E-03	1.20E-02	1.29E-02	1.73E-02
0.198	1.992	9.40E-02	3.13E-02	4.20E-02	3.99E-03	5.47E-03	9.97E-03	1.36E-02	1.83E-02
0.198	2.492	9.26E-02	3.40E-02	4.56E-02	3.99E-03	5.47E-03	6.33E-03	1.50E-02	2.01E-02
0.198	2.992	9.21E-02	3.58E-02	4.80E-02	3.99E-03	5.47E-03	4.03E-03	1.59E-02	2.13E-02
0.198	3.992	9.19E-02	3.78E-02	5.06E-02	3.99E-03	5.47E-03	1.69E-03	1.69E-02	2.26E-02
0.198	4.992	9.18E-02	3.87E-02	5.17E-02	3.99E-03	5.47E-03	7.42E-04	1.73E-02	2.31E-02
0.198	6.992	9.18E-02	3.91E-02	5.23E-02	3.99E-03	5.47E-03	2.21E-04	1.76E-02	2.34E-02
0.198	9.992	9.18E-02	3.93E-02	5.24E-02	3.99E-03	5.47E-03	7.07E-05	1.76E-02	2.35E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M7-M3 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.29E-01	5.68E-03	2.37E-02	2.80E-03	1.28E-02	1.44E-01	1.44E-03	5.45E-03
0.198	0.162	2.99E-01	5.94E-03	2.48E-02	2.80E-03	1.28E-02	1.29E-01	1.57E-03	6.03E-03
0.198	0.182	2.76E-01	6.20E-03	2.60E-02	2.80E-03	1.28E-02	1.16E-01	1.70E-03	6.61E-03
0.198	0.232	2.34E-01	6.84E-03	2.88E-02	2.80E-03	1.28E-02	9.43E-02	2.02E-03	8.01E-03
0.198	0.292	2.03E-01	7.59E-03	3.21E-02	2.80E-03	1.28E-02	7.71E-02	2.39E-03	9.64E-03
0.198	0.392	1.72E-01	8.82E-03	3.72E-02	2.80E-03	1.28E-02	5.90E-02	3.01E-03	1.22E-02
0.198	0.492	1.54E-01	1.00E-02	4.19E-02	2.80E-03	1.28E-02	4.76E-02	3.60E-03	1.46E-02
0.198	0.592	1.43E-01	1.11E-02	4.63E-02	2.80E-03	1.28E-02	3.95E-02	4.17E-03	1.68E-02
0.198	0.792	1.30E-01	1.32E-02	5.41E-02	2.80E-03	1.28E-02	2.88E-02	5.21E-03	2.06E-02
0.198	0.992	1.23E-01	1.50E-02	6.05E-02	2.80E-03	1.28E-02	2.19E-02	6.11E-03	2.39E-02
0.198	1.192	1.19E-01	1.65E-02	6.58E-02	2.80E-03	1.28E-02	1.70E-02	6.87E-03	2.65E-02
0.198	1.392	1.17E-01	1.78E-02	7.02E-02	2.80E-03	1.28E-02	1.35E-02	7.51E-03	2.87E-02
0.198	1.592	1.16E-01	1.89E-02	7.37E-02	2.80E-03	1.28E-02	1.08E-02	8.04E-03	3.05E-02
0.198	1.792	1.15E-01	1.97E-02	7.65E-02	2.80E-03	1.28E-02	8.71E-03	8.46E-03	3.19E-02
0.198	1.992	1.14E-01	2.04E-02	7.89E-02	2.80E-03	1.28E-02	7.07E-03	8.82E-03	3.31E-02
0.198	2.492	1.14E-01	2.17E-02	8.29E-02	2.80E-03	1.28E-02	4.33E-03	9.44E-03	3.51E-02
0.198	2.992	1.13E-01	2.25E-02	8.54E-02	2.80E-03	1.28E-02	2.70E-03	9.83E-03	3.63E-02
0.198	3.992	1.13E-01	2.32E-02	8.78E-02	2.80E-03	1.28E-02	1.14E-03	1.02E-02	3.75E-02
0.198	4.992	1.13E-01	2.35E-02	8.87E-02	2.80E-03	1.28E-02	5.34E-04	1.04E-02	3.80E-02
0.198	6.992	1.13E-01	2.37E-02	8.93E-02	2.80E-03	1.28E-02	1.82E-04	1.05E-02	3.82E-02
0.198	9.992	1.13E-01	2.38E-02	8.95E-02	2.80E-03	1.28E-02	8.02E-05	1.05E-02	3.83E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M5-M4 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.32E-01	4.09E-02	6.64E-03	2.35E-02	3.46E-03	1.38E-01	8.70E-03	1.59E-03
0.198	0.162	3.03E-01	4.28E-02	6.97E-03	2.35E-02	3.46E-03	1.23E-01	9.67E-03	1.75E-03
0.198	0.182	2.80E-01	4.47E-02	7.30E-03	2.35E-02	3.46E-03	1.10E-01	1.06E-02	1.92E-03
0.198	0.232	2.41E-01	4.93E-02	8.09E-03	2.35E-02	3.46E-03	8.80E-02	1.29E-02	2.31E-03
0.198	0.292	2.11E-01	5.43E-02	9.04E-03	2.35E-02	3.46E-03	7.07E-02	1.54E-02	2.79E-03
0.198	0.392	1.83E-01	6.19E-02	1.06E-02	2.35E-02	3.46E-03	5.26E-02	1.92E-02	3.55E-03
0.198	0.492	1.68E-01	6.85E-02	1.20E-02	2.35E-02	3.46E-03	4.12E-02	2.25E-02	4.28E-03
0.198	0.592	1.59E-01	7.43E-02	1.34E-02	2.35E-02	3.46E-03	3.33E-02	2.54E-02	4.95E-03
0.198	0.792	1.49E-01	8.37E-02	1.57E-02	2.35E-02	3.46E-03	2.30E-02	3.01E-02	6.12E-03
0.198	0.992	1.44E-01	9.09E-02	1.76E-02	2.35E-02	3.46E-03	1.67E-02	3.37E-02	7.08E-03
0.198	1.192	1.42E-01	9.63E-02	1.91E-02	2.35E-02	3.46E-03	1.24E-02	3.64E-02	7.83E-03
0.198	1.392	1.41E-01	1.00E-01	2.03E-02	2.35E-02	3.46E-03	9.37E-03	3.85E-02	8.40E-03
0.198	1.592	1.40E-01	1.04E-01	2.12E-02	2.35E-02	3.46E-03	7.17E-03	4.01E-02	8.86E-03
0.198	1.792	1.40E-01	1.06E-01	2.19E-02	2.35E-02	3.46E-03	5.54E-03	4.13E-02	9.21E-03
0.198	1.992	1.39E-01	1.08E-01	2.24E-02	2.35E-02	3.46E-03	4.34E-03	4.22E-02	9.47E-03
0.198	2.492	1.39E-01	1.11E-01	2.33E-02	2.35E-02	3.46E-03	2.40E-03	4.37E-02	9.91E-03
0.198	2.992	1.39E-01	1.12E-01	2.38E-02	2.35E-02	3.46E-03	1.38E-03	4.45E-02	1.01E-02
0.198	3.992	1.39E-01	1.14E-01	2.42E-02	2.35E-02	3.46E-03	5.41E-04	4.51E-02	1.04E-02
0.198	4.992	1.39E-01	1.14E-01	2.43E-02	2.35E-02	3.46E-03	2.80E-04	4.53E-02	1.04E-02
0.198	6.992	1.39E-01	1.14E-01	2.44E-02	2.35E-02	3.46E-03	1.16E-04	4.55E-02	1.05E-02
0.198	9.992	1.39E-01	1.15E-01	2.44E-02	2.35E-02	3.47E-03	5.14E-05	4.55E-02	1.05E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M6-M4 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	1.29E-02	1.04E-02	6.89E-03	5.47E-03	1.44E-01	3.02E-03	2.46E-03
0.198	0.162	2.94E-01	1.35E-02	1.09E-02	6.89E-03	5.47E-03	1.28E-01	3.32E-03	2.71E-03
0.198	0.182	2.70E-01	1.41E-02	1.14E-02	6.89E-03	5.47E-03	1.16E-01	3.62E-03	2.95E-03
0.198	0.232	2.28E-01	1.56E-02	1.26E-02	6.89E-03	5.47E-03	9.48E-02	4.36E-03	3.55E-03
0.198	0.292	1.97E-01	1.74E-02	1.40E-02	6.89E-03	5.47E-03	7.79E-02	5.25E-03	4.27E-03
0.198	0.392	1.65E-01	2.02E-02	1.64E-02	6.89E-03	5.47E-03	6.04E-02	6.66E-03	5.44E-03
0.198	0.492	1.46E-01	2.31E-02	1.87E-02	6.89E-03	5.47E-03	4.93E-02	8.09E-03	6.60E-03
0.198	0.592	1.34E-01	2.57E-02	2.09E-02	6.89E-03	5.47E-03	4.14E-02	9.42E-03	7.70E-03
0.198	0.792	1.20E-01	3.05E-02	2.49E-02	6.89E-03	5.47E-03	3.06E-02	1.18E-02	9.72E-03
0.198	0.992	1.12E-01	3.48E-02	2.85E-02	6.89E-03	5.47E-03	2.34E-02	1.40E-02	1.15E-02
0.198	1.192	1.08E-01	3.84E-02	3.16E-02	6.89E-03	5.47E-03	1.82E-02	1.58E-02	1.31E-02
0.198	1.392	1.05E-01	4.15E-02	3.42E-02	6.89E-03	5.47E-03	1.43E-02	1.73E-02	1.43E-02
0.198	1.592	1.04E-01	4.40E-02	3.63E-02	6.89E-03	5.47E-03	1.13E-02	1.86E-02	1.54E-02
0.198	1.792	1.03E-01	4.61E-02	3.81E-02	6.89E-03	5.47E-03	8.98E-03	1.96E-02	1.63E-02
0.198	1.992	1.02E-01	4.79E-02	3.97E-02	6.89E-03	5.47E-03	7.13E-03	2.05E-02	1.71E-02
0.198	2.492	1.01E-01	5.09E-02	4.23E-02	6.89E-03	5.47E-03	4.02E-03	2.20E-02	1.84E-02
0.198	2.992	1.01E-01	5.27E-02	4.38E-02	6.89E-03	5.47E-03	2.30E-03	2.29E-02	1.92E-02
0.198	3.992	1.01E-01	5.43E-02	4.51E-02	6.89E-03	5.47E-03	8.08E-04	2.37E-02	1.98E-02
0.198	4.992	1.01E-01	5.48E-02	4.56E-02	6.89E-03	5.47E-03	3.57E-04	2.39E-02	2.00E-02
0.198	6.992	1.01E-01	5.50E-02	4.58E-02	6.89E-03	5.47E-03	1.28E-04	2.41E-02	2.01E-02
0.198	9.992	1.01E-01	5.51E-02	4.59E-02	6.89E-03	5.47E-03	5.44E-05	2.41E-02	2.02E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M7-M4 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.29E-01	7.69E-03	2.30E-02	3.99E-03	1.28E-02	1.44E-01	1.85E-03	5.13E-03
0.198	0.162	3.00E-01	8.05E-03	2.42E-02	3.99E-03	1.28E-02	1.28E-01	2.03E-03	5.71E-03
0.198	0.182	2.76E-01	8.41E-03	2.53E-02	3.99E-03	1.28E-02	1.16E-01	2.21E-03	6.28E-03
0.198	0.232	2.35E-01	9.30E-03	2.82E-02	3.99E-03	1.28E-02	9.40E-02	2.66E-03	7.69E-03
0.198	0.292	2.03E-01	1.04E-02	3.14E-02	3.99E-03	1.28E-02	7.67E-02	3.18E-03	9.31E-03
0.198	0.392	1.72E-01	1.21E-02	3.65E-02	3.99E-03	1.28E-02	5.85E-02	4.05E-03	1.19E-02
0.198	0.492	1.55E-01	1.37E-02	4.13E-02	3.99E-03	1.28E-02	4.70E-02	4.88E-03	1.42E-02
0.198	0.592	1.43E-01	1.53E-02	4.57E-02	3.99E-03	1.28E-02	3.88E-02	5.67E-03	1.65E-02
0.198	0.792	1.31E-01	1.82E-02	5.34E-02	3.99E-03	1.28E-02	2.78E-02	7.12E-03	2.03E-02
0.198	0.992	1.24E-01	2.07E-02	5.98E-02	3.99E-03	1.28E-02	2.07E-02	8.35E-03	2.35E-02
