*
* No part of this file can be released without the consent of SMIC.
*
*This file contains the interconnect capacitance of parallel lines above a bottom plate.
*Three corners are provided : Typical, Fast and Slow.
***********************************************************************
*****          SMIC Interconnect Capacitance Table         ************
***********************************************************************

Process: 	0.11um Mixed Signal 1P8M Salicide, Dual Voltage (1.2V/3.3V)
Version: 	1.24
Date: 		2015-1-16
Corner:  	Typical
Structure: 	Structure-1 (Parallel lines above a bottom plate)
(Please refer to SMIC SPICE document for the definition of each capacitance)


***********************
* Layers:	M1-AA *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	5.000	7.05E-02	5.54E-02	3.35E-03	6.08E-03	2.60E-02
0.180	7.000	6.98E-02	6.05E-02	3.35E-03	3.80E-03	2.86E-02
0.180	10.000	6.95E-02	6.43E-02	3.35E-03	2.13E-03	3.05E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M4-M2 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.77E-01	1.63E-02	5.62E-03	1.22E-01	5.34E-03
0.180	0.180	2.55E-01	1.69E-02	5.62E-03	1.11E-01	5.66E-03
0.180	0.200	2.37E-01	1.76E-02	5.62E-03	1.02E-01	5.98E-03
0.180	0.250	2.04E-01	1.91E-02	5.62E-03	8.47E-02	6.74E-03
0.180	0.300	1.81E-01	2.06E-02	5.62E-03	7.31E-02	7.48E-03
0.180	0.400	1.53E-01	2.35E-02	5.62E-03	5.80E-02	8.94E-03
0.180	0.500	1.36E-01	2.62E-02	5.62E-03	4.85E-02	1.03E-02
0.180	0.600	1.24E-01	2.88E-02	5.62E-03	4.18E-02	1.16E-02
0.180	0.800	1.09E-01	3.37E-02	5.62E-03	3.29E-02	1.40E-02
0.180	1.000	1.01E-01	3.80E-02	5.62E-03	2.70E-02	1.62E-02
0.180	1.200	9.56E-02	4.19E-02	5.62E-03	2.28E-02	1.81E-02
0.180	1.400	9.19E-02	4.54E-02	5.62E-03	1.96E-02	1.99E-02
0.180	1.600	8.94E-02	4.85E-02	5.62E-03	1.71E-02	2.14E-02
0.180	1.800	8.76E-02	5.13E-02	5.62E-03	1.51E-02	2.28E-02
0.180	2.000	8.62E-02	5.37E-02	5.62E-03	1.34E-02	2.41E-02
0.180	2.500	8.41E-02	5.88E-02	5.62E-03	1.03E-02	2.66E-02
0.180	3.000	8.30E-02	6.27E-02	5.62E-03	8.15E-03	2.86E-02
0.180	4.000	8.20E-02	6.81E-02	5.62E-03	5.53E-03	3.12E-02
0.180	5.000	8.16E-02	7.16E-02	5.62E-03	3.99E-03	3.30E-02
0.180	7.000	8.13E-02	7.54E-02	5.62E-03	2.39E-03	3.49E-02
0.180	10.000	8.12E-02	7.79E-02	5.62E-03	1.35E-03	3.61E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M4-M3 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.83E-01	3.76E-02	1.74E-02	1.17E-01	1.01E-02
0.180	0.180	2.62E-01	3.94E-02	1.74E-02	1.06E-01	1.10E-02
0.180	0.200	2.44E-01	4.11E-02	1.74E-02	9.64E-02	1.18E-02
0.180	0.250	2.13E-01	4.52E-02	1.74E-02	7.89E-02	1.39E-02
0.180	0.300	1.92E-01	4.90E-02	1.74E-02	6.67E-02	1.58E-02
0.180	0.400	1.66E-01	5.61E-02	1.74E-02	5.07E-02	1.94E-02
0.180	0.500	1.52E-01	6.23E-02	1.74E-02	4.05E-02	2.25E-02
0.180	0.600	1.43E-01	6.78E-02	1.74E-02	3.35E-02	2.52E-02
0.180	0.800	1.32E-01	7.70E-02	1.74E-02	2.43E-02	2.98E-02
0.180	1.000	1.28E-01	8.42E-02	1.74E-02	1.86E-02	3.34E-02
0.180	1.200	1.25E-01	8.98E-02	1.74E-02	1.47E-02	3.62E-02
0.180	1.400	1.23E-01	9.44E-02	1.74E-02	1.20E-02	3.85E-02
0.180	1.600	1.22E-01	9.79E-02	1.74E-02	9.91E-03	4.03E-02
0.180	1.800	1.22E-01	1.01E-01	1.74E-02	8.36E-03	4.18E-02
0.180	2.000	1.21E-01	1.03E-01	1.74E-02	7.17E-03	4.30E-02
0.180	2.500	1.21E-01	1.08E-01	1.74E-02	5.12E-03	4.51E-02
0.180	3.000	1.20E-01	1.10E-01	1.74E-02	3.85E-03	4.65E-02
0.180	4.000	1.20E-01	1.14E-01	1.74E-02	2.52E-03	4.81E-02
0.180	5.000	1.20E-01	1.15E-01	1.74E-02	1.93E-03	4.89E-02
0.180	7.000	1.20E-01	1.17E-01	1.74E-02	1.19E-03	4.98E-02
0.180	10.000	1.20E-01	1.18E-01	1.74E-02	8.53E-04	5.03E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M5-AA *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.77E-01	9.04E-03	1.85E-03	1.23E-01	3.59E-03
0.180	0.180	2.54E-01	9.30E-03	1.85E-03	1.12E-01	3.72E-03
0.180	0.200	2.36E-01	9.55E-03	1.85E-03	1.03E-01	3.85E-03
0.180	0.250	2.03E-01	1.02E-02	1.85E-03	8.62E-02	4.17E-03
0.180	0.300	1.80E-01	1.08E-02	1.85E-03	7.49E-02	4.46E-03
0.180	0.400	1.51E-01	1.18E-02	1.85E-03	6.02E-02	4.99E-03
0.180	0.500	1.33E-01	1.29E-02	1.85E-03	5.11E-02	5.50E-03
0.180	0.600	1.21E-01	1.38E-02	1.85E-03	4.49E-02	5.96E-03
0.180	0.800	1.05E-01	1.55E-02	1.85E-03	3.68E-02	6.84E-03
0.180	1.000	9.50E-02	1.72E-02	1.85E-03	3.17E-02	7.66E-03
0.180	1.200	8.83E-02	1.87E-02	1.85E-03	2.81E-02	8.45E-03
0.180	1.400	8.34E-02	2.02E-02	1.85E-03	2.53E-02	9.17E-03
0.180	1.600	7.97E-02	2.16E-02	1.85E-03	2.32E-02	9.89E-03
0.180	1.800	7.67E-02	2.30E-02	1.85E-03	2.14E-02	1.06E-02
0.180	2.000	7.42E-02	2.43E-02	1.85E-03	1.99E-02	1.12E-02
0.180	2.500	6.99E-02	2.73E-02	1.85E-03	1.70E-02	1.27E-02
0.180	3.000	6.70E-02	3.01E-02	1.85E-03	1.47E-02	1.41E-02
0.180	4.000	6.35E-02	3.47E-02	1.85E-03	1.16E-02	1.64E-02
0.180	5.000	6.16E-02	3.88E-02	1.85E-03	9.31E-03	1.85E-02
0.180	7.000	5.99E-02	4.47E-02	1.85E-03	6.35E-03	2.14E-02
0.180	10.000	5.89E-02	4.99E-02	1.85E-03	3.79E-03	2.40E-02
------	-------	--------	--------	--------	--------	--------

*********************************
* Layers:	M5-POLY (on AA) *
*********************************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.77E-01	9.26E-03	1.94E-03	1.23E-01	3.66E-03
0.180	0.180	2.54E-01	9.49E-03	1.94E-03	1.12E-01	3.78E-03
0.180	0.200	2.36E-01	9.80E-03	1.94E-03	1.03E-01	3.93E-03
0.180	0.250	2.03E-01	1.04E-02	1.94E-03	8.62E-02	4.24E-03
0.180	0.300	1.80E-01	1.10E-02	1.94E-03	7.48E-02	4.53E-03
0.180	0.400	1.51E-01	1.21E-02	1.94E-03	6.01E-02	5.10E-03
0.180	0.500	1.33E-01	1.32E-02	1.94E-03	5.11E-02	5.62E-03
0.180	0.600	1.21E-01	1.41E-02	1.94E-03	4.48E-02	6.10E-03
0.180	0.800	1.05E-01	1.60E-02	1.94E-03	3.67E-02	7.02E-03
0.180	1.000	9.51E-02	1.77E-02	1.94E-03	3.16E-02	7.87E-03
0.180	1.200	8.84E-02	1.94E-02	1.94E-03	2.79E-02	8.71E-03
0.180	1.400	8.36E-02	2.09E-02	1.94E-03	2.52E-02	9.50E-03
0.180	1.600	7.98E-02	2.23E-02	1.94E-03	2.30E-02	1.02E-02
0.180	1.800	7.68E-02	2.38E-02	1.94E-03	2.12E-02	1.09E-02
0.180	2.000	7.44E-02	2.51E-02	1.94E-03	1.97E-02	1.16E-02
0.180	2.500	7.02E-02	2.82E-02	1.94E-03	1.67E-02	1.31E-02
0.180	3.000	6.73E-02	3.11E-02	1.94E-03	1.45E-02	1.46E-02
0.180	4.000	6.40E-02	3.60E-02	1.94E-03	1.13E-02	1.70E-02
0.180	5.000	6.22E-02	4.00E-02	1.94E-03	9.06E-03	1.90E-02
0.180	7.000	6.04E-02	4.59E-02	1.94E-03	6.09E-03	2.20E-02
0.180	10.000	5.96E-02	5.10E-02	1.94E-03	3.62E-03	2.45E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M5-M1 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.77E-01	1.02E-02	2.39E-03	1.23E-01	3.89E-03
0.180	0.180	2.54E-01	1.05E-02	2.39E-03	1.12E-01	4.05E-03
0.180	0.200	2.36E-01	1.08E-02	2.39E-03	1.03E-01	4.21E-03
0.180	0.250	2.03E-01	1.15E-02	2.39E-03	8.60E-02	4.58E-03
0.180	0.300	1.80E-01	1.22E-02	2.39E-03	7.46E-02	4.92E-03
0.180	0.400	1.51E-01	1.36E-02	2.39E-03	5.99E-02	5.59E-03
0.180	0.500	1.33E-01	1.48E-02	2.39E-03	5.08E-02	6.21E-03
0.180	0.600	1.21E-01	1.59E-02	2.39E-03	4.45E-02	6.77E-03
0.180	0.800	1.05E-01	1.82E-02	2.39E-03	3.62E-02	7.90E-03
0.180	1.000	9.55E-02	2.03E-02	2.39E-03	3.10E-02	8.95E-03
0.180	1.200	8.90E-02	2.23E-02	2.39E-03	2.73E-02	9.95E-03
0.180	1.400	8.42E-02	2.41E-02	2.39E-03	2.45E-02	1.09E-02
0.180	1.600	8.07E-02	2.59E-02	2.39E-03	2.22E-02	1.18E-02
0.180	1.800	7.79E-02	2.76E-02	2.39E-03	2.04E-02	1.26E-02
0.180	2.000	7.56E-02	2.92E-02	2.39E-03	1.88E-02	1.34E-02
0.180	2.500	7.17E-02	3.28E-02	2.39E-03	1.57E-02	1.52E-02
0.180	3.000	6.91E-02	3.60E-02	2.39E-03	1.34E-02	1.68E-02
0.180	4.000	6.62E-02	4.13E-02	2.39E-03	1.01E-02	1.94E-02
0.180	5.000	6.47E-02	4.54E-02	2.39E-03	7.88E-03	2.15E-02
0.180	7.000	6.35E-02	5.13E-02	2.39E-03	5.11E-03	2.44E-02
0.180	10.000	6.29E-02	5.59E-02	2.39E-03	2.91E-03	2.68E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M5-M2 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.77E-01	1.21E-02	3.35E-03	1.23E-01	4.36E-03
0.180	0.180	2.54E-01	1.25E-02	3.35E-03	1.12E-01	4.57E-03
0.180	0.200	2.36E-01	1.29E-02	3.35E-03	1.02E-01	4.76E-03
0.180	0.250	2.03E-01	1.38E-02	3.35E-03	8.56E-02	5.23E-03
0.180	0.300	1.80E-01	1.47E-02	3.35E-03	7.42E-02	5.69E-03
0.180	0.400	1.51E-01	1.65E-02	3.35E-03	5.94E-02	6.58E-03
0.180	0.500	1.34E-01	1.82E-02	3.35E-03	5.01E-02	7.43E-03
0.180	0.600	1.22E-01	1.98E-02	3.35E-03	4.37E-02	8.25E-03
0.180	0.800	1.06E-01	2.29E-02	3.35E-03	3.53E-02	9.76E-03
0.180	1.000	9.68E-02	2.57E-02	3.35E-03	2.99E-02	1.12E-02
0.180	1.200	9.06E-02	2.84E-02	3.35E-03	2.59E-02	1.25E-02
0.180	1.400	8.62E-02	3.08E-02	3.35E-03	2.29E-02	1.37E-02
0.180	1.600	8.29E-02	3.31E-02	3.35E-03	2.05E-02	1.49E-02
0.180	1.800	8.04E-02	3.53E-02	3.35E-03	1.86E-02	1.60E-02
0.180	2.000	7.85E-02	3.73E-02	3.35E-03	1.69E-02	1.70E-02
0.180	2.500	7.51E-02	4.17E-02	3.35E-03	1.36E-02	1.92E-02
0.180	3.000	7.32E-02	4.53E-02	3.35E-03	1.13E-02	2.10E-02
0.180	4.000	7.11E-02	5.10E-02	3.35E-03	8.15E-03	2.38E-02
0.180	5.000	7.02E-02	5.51E-02	3.35E-03	6.16E-03	2.59E-02
0.180	7.000	6.94E-02	6.03E-02	3.35E-03	3.81E-03	2.85E-02
0.180	10.000	6.92E-02	6.41E-02	3.35E-03	2.12E-03	3.04E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M5-M3 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.77E-01	1.63E-02	5.62E-03	1.22E-01	5.33E-03
0.180	0.180	2.55E-01	1.69E-02	5.62E-03	1.11E-01	5.64E-03
0.180	0.200	2.37E-01	1.75E-02	5.62E-03	1.02E-01	5.93E-03
0.180	0.250	2.04E-01	1.90E-02	5.62E-03	8.47E-02	6.69E-03
0.180	0.300	1.81E-01	2.05E-02	5.62E-03	7.31E-02	7.44E-03
0.180	0.400	1.53E-01	2.34E-02	5.62E-03	5.80E-02	8.88E-03
0.180	0.500	1.35E-01	2.60E-02	5.62E-03	4.85E-02	1.02E-02
0.180	0.600	1.24E-01	2.86E-02	5.62E-03	4.18E-02	1.15E-02
0.180	0.800	1.09E-01	3.34E-02	5.62E-03	3.29E-02	1.39E-02
0.180	1.000	1.01E-01	3.78E-02	5.62E-03	2.70E-02	1.61E-02
0.180	1.200	9.54E-02	4.16E-02	5.62E-03	2.29E-02	1.80E-02
0.180	1.400	9.18E-02	4.51E-02	5.62E-03	1.97E-02	1.97E-02
0.180	1.600	8.93E-02	4.82E-02	5.62E-03	1.72E-02	2.13E-02
0.180	1.800	8.74E-02	5.09E-02	5.62E-03	1.52E-02	2.27E-02
0.180	2.000	8.61E-02	5.33E-02	5.62E-03	1.35E-02	2.39E-02
0.180	2.500	8.39E-02	5.85E-02	5.62E-03	1.04E-02	2.64E-02
0.180	3.000	8.28E-02	6.25E-02	5.62E-03	8.23E-03	2.84E-02
0.180	4.000	8.17E-02	6.79E-02	5.62E-03	5.58E-03	3.11E-02
0.180	5.000	8.13E-02	7.15E-02	5.62E-03	4.01E-03	3.29E-02
0.180	7.000	8.10E-02	7.53E-02	5.62E-03	2.35E-03	3.48E-02
0.180	10.000	8.10E-02	7.78E-02	5.62E-03	1.27E-03	3.61E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M5-M4 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.83E-01	3.75E-02	1.74E-02	1.18E-01	1.01E-02
0.180	0.180	2.61E-01	3.93E-02	1.74E-02	1.06E-01	1.10E-02
0.180	0.200	2.44E-01	4.10E-02	1.74E-02	9.64E-02	1.18E-02
0.180	0.250	2.12E-01	4.51E-02	1.74E-02	7.88E-02	1.39E-02
0.180	0.300	1.92E-01	4.89E-02	1.74E-02	6.67E-02	1.58E-02
0.180	0.400	1.66E-01	5.60E-02	1.74E-02	5.07E-02	1.93E-02
0.180	0.500	1.52E-01	6.22E-02	1.74E-02	4.06E-02	2.24E-02
0.180	0.600	1.42E-01	6.77E-02	1.74E-02	3.35E-02	2.51E-02
0.180	0.800	1.32E-01	7.68E-02	1.74E-02	2.43E-02	2.97E-02
0.180	1.000	1.27E-01	8.39E-02	1.74E-02	1.86E-02	3.33E-02
0.180	1.200	1.25E-01	8.96E-02	1.74E-02	1.48E-02	3.61E-02
0.180	1.400	1.23E-01	9.41E-02	1.74E-02	1.20E-02	3.84E-02
0.180	1.600	1.22E-01	9.77E-02	1.74E-02	9.96E-03	4.02E-02
0.180	1.800	1.21E-01	1.01E-01	1.74E-02	8.42E-03	4.16E-02
0.180	2.000	1.21E-01	1.03E-01	1.74E-02	7.23E-03	4.28E-02
0.180	2.500	1.20E-01	1.07E-01	1.74E-02	5.16E-03	4.50E-02
0.180	3.000	1.20E-01	1.10E-01	1.74E-02	3.91E-03	4.64E-02
0.180	4.000	1.20E-01	1.13E-01	1.74E-02	2.55E-03	4.80E-02
0.180	5.000	1.20E-01	1.15E-01	1.74E-02	1.92E-03	4.89E-02
0.180	7.000	1.20E-01	1.17E-01	1.74E-02	1.17E-03	4.98E-02
0.180	10.000	1.20E-01	1.18E-01	1.74E-02	8.03E-04	5.03E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M6-AA *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.76E-01	8.15E-03	1.51E-03	1.23E-01	3.32E-03
0.180	0.180	2.54E-01	8.37E-03	1.51E-03	1.12E-01	3.43E-03
0.180	0.200	2.36E-01	8.55E-03	1.51E-03	1.03E-01	3.52E-03
0.180	0.250	2.02E-01	9.12E-03	1.51E-03	8.64E-02	3.80E-03
0.180	0.300	1.80E-01	9.61E-03	1.51E-03	7.50E-02	4.05E-03
0.180	0.400	1.51E-01	1.05E-02	1.51E-03	6.04E-02	4.49E-03
0.180	0.500	1.33E-01	1.13E-02	1.51E-03	5.14E-02	4.91E-03
0.180	0.600	1.20E-01	1.21E-02	1.51E-03	4.52E-02	5.29E-03
0.180	0.800	1.04E-01	1.35E-02	1.51E-03	3.72E-02	6.02E-03
0.180	1.000	9.46E-02	1.48E-02	1.51E-03	3.21E-02	6.66E-03
0.180	1.200	8.77E-02	1.61E-02	1.51E-03	2.86E-02	7.29E-03
0.180	1.400	8.27E-02	1.73E-02	1.51E-03	2.60E-02	7.90E-03
0.180	1.600	7.89E-02	1.84E-02	1.51E-03	2.39E-02	8.46E-03
0.180	1.800	7.58E-02	1.96E-02	1.51E-03	2.22E-02	9.03E-03
0.180	2.000	7.32E-02	2.07E-02	1.51E-03	2.08E-02	9.57E-03
0.180	2.500	6.86E-02	2.32E-02	1.51E-03	1.80E-02	1.08E-02
0.180	3.000	6.53E-02	2.56E-02	1.51E-03	1.58E-02	1.21E-02
0.180	4.000	6.14E-02	3.00E-02	1.51E-03	1.27E-02	1.42E-02
0.180	5.000	5.92E-02	3.38E-02	1.51E-03	1.05E-02	1.61E-02
0.180	7.000	5.69E-02	3.96E-02	1.51E-03	7.28E-03	1.91E-02
0.180	10.000	5.56E-02	4.52E-02	1.51E-03	4.41E-03	2.18E-02
------	-------	--------	--------	--------	--------	--------

*********************************
* Layers:	M6-POLY (on AA) *
*********************************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.76E-01	8.28E-03	1.57E-03	1.23E-01	3.35E-03
0.180	0.180	2.54E-01	8.51E-03	1.57E-03	1.12E-01	3.47E-03
0.180	0.200	2.36E-01	8.75E-03	1.57E-03	1.03E-01	3.59E-03
0.180	0.250	2.02E-01	9.26E-03	1.57E-03	8.63E-02	3.85E-03
0.180	0.300	1.80E-01	9.77E-03	1.57E-03	7.50E-02	4.10E-03
0.180	0.400	1.51E-01	1.07E-02	1.57E-03	6.03E-02	4.57E-03
0.180	0.500	1.33E-01	1.15E-02	1.57E-03	5.13E-02	4.99E-03
0.180	0.600	1.20E-01	1.23E-02	1.57E-03	4.51E-02	5.38E-03
0.180	0.800	1.04E-01	1.38E-02	1.57E-03	3.71E-02	6.13E-03
0.180	1.000	9.46E-02	1.52E-02	1.57E-03	3.20E-02	6.80E-03
0.180	1.200	8.78E-02	1.65E-02	1.57E-03	2.85E-02	7.47E-03
0.180	1.400	8.30E-02	1.78E-02	1.57E-03	2.60E-02	8.11E-03
0.180	1.600	7.90E-02	1.89E-02	1.57E-03	2.38E-02	8.68E-03
0.180	1.800	7.59E-02	2.01E-02	1.57E-03	2.21E-02	9.26E-03
0.180	2.000	7.33E-02	2.12E-02	1.57E-03	2.07E-02	9.82E-03
0.180	2.500	6.87E-02	2.38E-02	1.57E-03	1.78E-02	1.11E-02
0.180	3.000	6.55E-02	2.63E-02	1.57E-03	1.57E-02	1.24E-02
0.180	4.000	6.16E-02	3.08E-02	1.57E-03	1.25E-02	1.46E-02
0.180	5.000	5.94E-02	3.46E-02	1.57E-03	1.02E-02	1.65E-02
0.180	7.000	5.73E-02	4.05E-02	1.57E-03	7.07E-03	1.95E-02
0.180	10.000	5.61E-02	4.60E-02	1.57E-03	4.23E-03	2.22E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M6-M1 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.76E-01	8.91E-03	1.85E-03	1.23E-01	3.53E-03
0.180	0.180	2.54E-01	9.17E-03	1.85E-03	1.12E-01	3.66E-03
0.180	0.200	2.36E-01	9.42E-03	1.85E-03	1.03E-01	3.78E-03
0.180	0.250	2.02E-01	1.00E-02	1.85E-03	8.62E-02	4.09E-03
0.180	0.300	1.80E-01	1.06E-02	1.85E-03	7.48E-02	4.36E-03
0.180	0.400	1.51E-01	1.16E-02	1.85E-03	6.02E-02	4.90E-03
0.180	0.500	1.33E-01	1.26E-02	1.85E-03	5.11E-02	5.38E-03
0.180	0.600	1.21E-01	1.35E-02	1.85E-03	4.49E-02	5.83E-03
0.180	0.800	1.05E-01	1.52E-02	1.85E-03	3.68E-02	6.69E-03
0.180	1.000	9.48E-02	1.69E-02	1.85E-03	3.17E-02	7.50E-03
0.180	1.200	8.81E-02	1.84E-02	1.85E-03	2.81E-02	8.27E-03
0.180	1.400	8.31E-02	1.98E-02	1.85E-03	2.54E-02	8.99E-03
0.180	1.600	7.94E-02	2.12E-02	1.85E-03	2.33E-02	9.67E-03
0.180	1.800	7.64E-02	2.26E-02	1.85E-03	2.15E-02	1.04E-02
0.180	2.000	7.40E-02	2.39E-02	1.85E-03	2.01E-02	1.10E-02
0.180	2.500	6.95E-02	2.69E-02	1.85E-03	1.71E-02	1.25E-02
0.180	3.000	6.66E-02	2.97E-02	1.85E-03	1.49E-02	1.39E-02
0.180	4.000	6.30E-02	3.45E-02	1.85E-03	1.16E-02	1.63E-02
0.180	5.000	6.11E-02	3.86E-02	1.85E-03	9.33E-03	1.84E-02
0.180	7.000	5.93E-02	4.46E-02	1.85E-03	6.22E-03	2.14E-02
0.180	10.000	5.84E-02	4.99E-02	1.85E-03	3.58E-03	2.40E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M6-M2 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.76E-01	1.00E-02	2.39E-03	1.23E-01	3.82E-03
0.180	0.180	2.54E-01	1.03E-02	2.39E-03	1.12E-01	3.98E-03
0.180	0.200	2.36E-01	1.06E-02	2.39E-03	1.03E-01	4.13E-03
0.180	0.250	2.03E-01	1.14E-02	2.39E-03	8.60E-02	4.49E-03
0.180	0.300	1.80E-01	1.20E-02	2.39E-03	7.46E-02	4.83E-03
0.180	0.400	1.51E-01	1.34E-02	2.39E-03	5.99E-02	5.49E-03
0.180	0.500	1.33E-01	1.46E-02	2.39E-03	5.08E-02	6.09E-03
0.180	0.600	1.21E-01	1.57E-02	2.39E-03	4.45E-02	6.66E-03
0.180	0.800	1.05E-01	1.79E-02	2.39E-03	3.63E-02	7.75E-03
0.180	1.000	9.54E-02	2.00E-02	2.39E-03	3.11E-02	8.78E-03
0.180	1.200	8.88E-02	2.19E-02	2.39E-03	2.74E-02	9.76E-03
0.180	1.400	8.40E-02	2.37E-02	2.39E-03	2.46E-02	1.06E-02
0.180	1.600	8.05E-02	2.55E-02	2.39E-03	2.24E-02	1.15E-02
0.180	1.800	7.75E-02	2.71E-02	2.39E-03	2.05E-02	1.24E-02
0.180	2.000	7.54E-02	2.86E-02	2.39E-03	1.89E-02	1.31E-02
0.180	2.500	7.13E-02	3.23E-02	2.39E-03	1.58E-02	1.50E-02
0.180	3.000	6.87E-02	3.56E-02	2.39E-03	1.35E-02	1.66E-02
0.180	4.000	6.57E-02	4.09E-02	2.39E-03	1.02E-02	1.93E-02
0.180	5.000	6.42E-02	4.53E-02	2.39E-03	7.89E-03	2.14E-02
0.180	7.000	6.29E-02	5.11E-02	2.39E-03	5.00E-03	2.44E-02
0.180	10.000	6.23E-02	5.57E-02	2.39E-03	2.86E-03	2.66E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M6-M3 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.180	0.160	2.77E-01	1.19E-02	3.35E-03	1.23E-01	4.29E-03
0.180	0.180	2.54E-01	1.23E-02	3.35E-03	1.12E-01	4.49E-03
0.180	0.200	2.36E-01	1.27E-02	3.35E-03	1.02E-01	4.68E-03
0.180	0.250	2.03E-01	1.37E-02	3.35E-03	8.57E-02	5.16E-03
0.180	0.300	1.80E-01	1.46E-02	3.35E-03	7.42E-02	5.61E-03
0.180	0.400	1.51E-01	1.63E-02	3.35E-03	5.94E-02	6.48E-03
0.180	0.500	1.34E-01	1.80E-02	3.35E-03	5.01E-02	7.32E-03
0.180	0.600	1.21E-01	1.95E-02	3.35E-03	4.38E-02	8.10E-03
0.180	0.800	1.06E-01	2.26E-02	3.35E-03	3.54E-02	9.60E-03
0.180	1.000	9.67E-02	2.54E-02	3.35E-03	2.99E-02	1.10E-02
0.180	1.200	9.05E-02	2.80E-02	3.35E-03	2.60E-02	1.23E-02
0.180	1.400	8.60E-02	3.04E-02	3.35E-03	2.30E-02	1.35E-02
0.180	1.600	8.27E-02	3.27E-02	3.35E-03	2.07E-02	1.47E-02
0.180	1.800	8.02E-02	3.49E-02	3.35E-03	1.87E-02	1.58E-02
0.180	2.000	7.82E-02	3.68E-02	3.35E-03	1.70E-02	1.67E-02
0.180	2.500	7.48E-02	4.13E-02	3.35E-03	1.38E-02	1.90E-02
